User Review Score,Date of Review,Name,Game Id,User Reviewer
4,2009-03-01 11:27:13,The House of the Dead: Overkill,3030-23425,kowalski
3,2009-03-01 11:45:04,Killzone 2,3030-20601,gemeni42
3,2009-03-01 12:09:50,Justice League Heroes,3030-16327,zh666
5,2009-03-01 12:17:56,Call of Duty 4: Modern Warfare,3030-2133,mootalstrike
5,2009-03-01 13:09:12,Killzone 2,3030-20601,broman6015
3,2009-03-01 13:49:04,Pure,3030-20957,sped83
4,2009-03-01 14:14:43,Killzone 2,3030-20601,akumax
4,2009-03-01 14:37:49,"Warhammer 40,000: Dawn of War II",3030-21175,th0a
3,2009-03-01 15:20:47,Trusty Bell: Chopin no Yume,3030-10518,makari
3,2009-03-01 19:50:43,50 Cent: Blood on the Sand,3030-20454,mrnivek
5,2009-03-01 21:09:15,Killzone 2,3030-20601,evans
5,2009-03-01 23:31:38,Pokémon Diamond,3030-3240,shadow2k6
5,2009-03-02 00:50:47,Killzone 2,3030-20601,centurioncajun
4,2009-03-02 03:47:25,Mega Man 9,3030-20975,kowbrainz
4,2009-03-02 05:49:04, Crash Bandicoot (Platinum),3030-7380,daniel_newton
4,2009-03-02 05:59:12,Beautiful Katamari,3030-11678,jas0n
4,2009-03-02 09:24:57,Front Mission 4,3030-771,falljester
2,2009-03-02 09:43:50,Sid Meier's Civilization IV: Colonization,3030-20779,falljester
5,2009-03-02 10:03:43,Call of Duty 4: Modern Warfare,3030-2133,falljester
3,2009-03-02 11:20:06,Silent Hill: Homecoming,3030-20636,snipzor
4,2009-03-02 11:29:25,"Elder Scrolls IV: Oblivion (Collector's Edition), The",3030-20238,death_unicorn
5,2009-03-02 15:24:30,Space Siege,3030-20612,ferginator4k
4,2009-03-02 15:47:06,Halo 2,3030-7110,ferginator4k
4,2009-03-02 16:07:52,Spider-Man: Web of Shadows,3030-20762,ferginator4k
5,2009-03-02 16:21:00,Left 4 Dead,3030-20690,ferginator4k
5,2009-03-02 16:38:19,"Warhammer 40,000: Dawn of War II",3030-21175,ferginator4k
5,2009-03-02 16:54:42,F.E.A.R. 2: Project Origin,3030-20663,howdyfolks
4,2009-03-02 18:44:47,"Warhammer 40,000: Dawn of War II",3030-21175,manathirst
5,2009-03-03 02:43:47,The World Ends With You,3030-20677,optimusprime223
5,2009-03-03 13:05:42,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,iinf3rno
4,2009-03-03 13:35:25,Far Cry 2,3030-20665,seraphim2150
4,2009-03-03 13:37:58,Castle Crashers,3030-20733,seraphim2150
5,2009-03-03 13:40:22,Grand Theft Auto IV,3030-20457,seraphim2150
5,2009-03-03 13:44:07,Left 4 Dead,3030-20690,seraphim2150
5,2009-03-03 13:47:38,IL-2 Sturmovik: 1946,3030-1179,seraphim2150
5,2009-03-03 13:50:12,Brothers in Arms: Hell's Highway,3030-20834,seraphim2150
3,2009-03-03 13:52:57,Quantum of Solace ,3030-20726,seraphim2150
5,2009-03-03 14:00:07,Fallout 3,3030-20504,seraphim2150
5,2009-03-03 14:04:30,Fable II,3030-20514,seraphim2150
3,2009-03-03 14:53:24,Sonic Unleashed,3030-20953,clbull
5,2009-03-03 18:11:56,System Shock 2,3030-8870,ferginator4k
3,2009-03-03 20:25:05,F.E.A.R. 2: Project Origin,3030-20663,quackerdrill
4,2009-03-03 21:32:54,Halo Wars,3030-20521,elektrixx
5,2009-03-04 05:38:41,US Release,3030-9290,spartan1017
3,2009-03-04 07:55:38,Chaotix,3030-8284,coonce
2,2009-03-04 07:58:24,Mr. Nutz,3030-15305,coonce
2,2009-03-04 09:36:39,3 on 3 NHL Arcade,3030-24738,blubba
5,2009-03-04 10:11:22,Fable II,3030-20514,psych0penguin
4,2009-03-04 14:27:01,Mirror's Edge,3030-21213,scheds
4,2009-03-04 16:41:39,Drakensang: The Dark Eye,3030-25105,floodiastus
5,2009-03-04 17:28:26,Fire Emblem,3030-1520,neon941
5,2009-03-04 17:55:48,Killzone 2,3030-20601,epicsteve
5,2009-03-04 22:34:28,Best of Sierra: Strategy,3030-9473,brotherlu
4,2009-03-05 00:57:47,Tom Clancy's EndWar ,3030-20739,joseppie
4,2009-03-05 01:15:51, Silent Hill: Homecoming,3030-20636,warped655
5,2009-03-05 03:50:04,Killzone 2,3030-20601,josephbarron
5,2009-03-05 04:05:35,"Warhammer 40,000: Dawn of War II",3030-21175,big_weasel
5,2009-03-05 07:23:07,Sword of the Berserk: Guts' Rage,3030-5405,gameanime818
4,2009-03-05 07:28:51,Fallout 3,3030-20504,gameanime818
5,2009-03-05 08:32:41,Sins of a Solar Empire,3030-24092,saddlefall
5,2009-03-05 12:21:03,"Warhammer 40,000: Dawn of War II",3030-21175,asrahn
4,2009-03-05 13:59:17,Pokémon Diamond,3030-3240,thebobby
5,2009-03-05 14:00:54,Beyond Good & Evil,3030-15835,thebobby
3,2009-03-05 14:04:52,Donkey Kong: Jungle Beat,3030-17976,thebobby
2,2009-03-05 18:47:53,N3: Ninety-Nine Nights,3030-10040,zh666
4,2009-03-05 19:11:36,F.E.A.R. 2: Project Origin,3030-20663,two
5,2009-03-05 21:57:23,The Chronicles of Riddick: Escape from Butcher Bay (Developer's Cut),3030-11085,kamolahy
5,2009-03-05 22:54:40,Prince of Persia,3030-20961,infestedandy
5,2009-03-06 03:13:16,Killzone 2,3030-20601,matthewcarlo
4,2009-03-06 04:45:34,Halo Wars,3030-20521,mistical
5,2009-03-06 06:54:39,flower,3030-21120,wokboy
3,2009-03-06 07:57:24,Defense Grid: The Awakening,3030-23311,teirdome
5,2009-03-06 13:23:16,Castle Crashers,3030-20733,metroid545
4,2009-03-06 15:49:39,Wario Land: Shake It!,3030-20963,banjoluigi
4,2009-03-06 16:00:54,Sonic and the Secret Rings,3030-2512,shadowratchet92
4,2009-03-06 16:13:38,Quantum of Solace ,3030-20726,9mmstudios
5,2009-03-06 16:22:40,Killzone 2,3030-20601,helmetz
5,2009-03-06 18:40:42,Grand Theft Auto IV,3030-20457,anthony12323
3,2009-03-06 21:52:17,Killzone 2,3030-20601,canuckeh
4,2009-03-06 21:57:34,Deadly Creatures,3030-21128,canuckeh
5,2009-03-06 23:02:30,Killzone 2,3030-20601,insanegamer
4,2009-03-07 03:00:52,My Japanese Coach,3030-21072,champy
5,2009-03-07 07:48:38,MLB 09 The Show,3030-24901,pacodg
5,2009-03-07 07:49:58,Sonic's Ultimate Genesis Collection,3030-24218,pacodg
3,2009-03-07 07:51:22,Noby Noby Boy,3030-23579,pacodg
3,2009-03-07 07:52:39,LittleBigPlanet,3030-20602,pacodg
4,2009-03-07 10:11:08,"Warhammer 40,000: Dawn of War II",3030-21175,domstercool
5,2009-03-07 12:14:43,Killzone 2,3030-20601,spilledmilkfactory
4,2009-03-07 12:30:54,LittleBigPlanet,3030-20602,cryptrat
5,2009-03-07 12:52:47,Halo 3 (Legendary Edition),3030-9993,littleblondetom
4,2009-03-07 12:56:07,Lego Indiana Jones: The Original Adventures,3030-20534,littleblondetom
5,2009-03-07 14:05:07,Paper Mario RPG,3030-7481,thenostalgicgamer27
5,2009-03-07 14:29:06,Moon,3030-21507,psykhophear
4,2009-03-07 14:43:10,Project Gotham Racing 4,3030-5607,nukesniper
4,2009-03-07 14:50:26,Kane & Lynch: Dead Men,3030-19874,psykhophear
4,2009-03-07 18:21:32,Skate 2,3030-20661,willin
5,2009-03-07 19:37:23,Trusty Bell: Chopin no Yume,3030-10518,fireburger
5,2009-03-07 19:37:26,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,slayerofheroes
5,2009-03-07 23:30:02,Gears of War (Limited Collector's Edition),3030-12231,kaylila
5,2009-03-07 23:33:00,Mass Effect (Limited Collector's Edition),3030-16909,kaylila
3,2009-03-07 23:36:25,Lost: Via Domus,3030-18566,kaylila
4,2009-03-08 04:43:30,"Warhammer 40,000: Dawn of War II",3030-21175,seraphim2150
4,2009-03-08 04:58:50,Robert Ludlum's The Bourne Conspiracy,3030-20488,fuzzysquash
4,2009-03-08 05:18:27,Prince of Persia,3030-20961,carlthenimrod
3,2009-03-08 05:59:38,Sonic Unleashed,3030-20953,jonathanmoore
4,2009-03-08 07:33:47,"Warhammer 40,000: Dawn of War II",3030-21175,sunking
3,2009-03-08 07:45:14,Cryostasis,3030-21478,me3639
5,2009-03-08 11:56:47,Halo Wars,3030-20521,ross
4,2009-03-08 11:58:54,Prince of Persia,3030-20961,ross
5,2009-03-08 12:00:57,Resistance 2,3030-20699,ross
5,2009-03-08 12:05:12,The World Ends With You,3030-20677,ross
5,2009-03-08 12:32:26,Killzone 2,3030-20601,mcbonjon
3,2009-03-08 13:23:35,Halo Wars,3030-20521,mrnivek
5,2009-03-08 17:19:58,Killzone 2,3030-20601,rodent
5,2009-03-08 18:48:25,The World Ends With You,3030-20677,starfoxa
5,2009-03-08 20:37:10,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,zenexo
5,2009-03-08 23:20:26,flower,3030-21120,broman6015
4,2009-03-09 02:42:01,50 Cent: Blood on the Sand,3030-20454,mcanuff
5,2009-03-09 07:22:43,Fallout 3,3030-20504,matiss
4,2009-03-09 12:45:24,Fire Emblem: Shadow Dragon,3030-24220,majormitch
5,2009-03-09 13:23:17,Killzone 2,3030-20601,androod2
4,2009-03-09 13:45:03,Silent Hill: Homecoming,3030-20636,blackfrost
5,2009-03-09 14:03:25,flower,3030-21120,chamberlain
3,2009-03-09 14:30:27,Tom Clancy's H.A.W.X.,3030-20671,thehbk
5,2009-03-09 17:21:41,Silent Hill,3030-4312,video_game_king
1,2009-03-09 17:59:02,Tom Clancy's H.A.W.X.,3030-20671,emillkim
3,2009-03-09 23:00:30,Tom Clancy's H.A.W.X.,3030-20671,karlr
4,2009-03-10 00:34:40, Lost Planet: Extreme Condition,3030-17762,ping5000
4,2009-03-10 00:38:41,Halo Wars,3030-20521,berva
3,2009-03-10 00:44:02,50 Cent: Blood on the Sand,3030-20454,berva
4,2009-03-10 00:47:39,Prince of Persia,3030-20961,berva
4,2009-03-10 00:48:59,Mirror's Edge,3030-21213,berva
5,2009-03-10 00:50:47,Gears of War 2 (Limited Collector's Edition),3030-20662,berva
4,2009-03-10 00:55:40,Fable II,3030-20514,berva
3,2009-03-10 00:57:06,Battlefield: Bad Company,3030-20655,berva
5,2009-03-10 00:58:14,Braid,3030-20716,berva
4,2009-03-10 01:03:15,Killzone 2,3030-20601,padrino
3,2009-03-10 06:23:35,Tom Clancy's H.A.W.X.,3030-20671,downsize
4,2009-03-10 09:01:03,Tom Clancy's EndWar ,3030-20739,dudacles
4,2009-03-10 11:28:14,Halo Wars,3030-20521,thehbk
3,2009-03-10 12:02:20,flower,3030-21120,androod2
4,2009-03-10 12:37:51,Castlevania III: Dracula's Curse,3030-19328,canuckeh
5,2009-03-10 13:35:57,Gears of War (Limited Collector's Edition),3030-12231,ujio
5,2009-03-10 14:05:08,Left 4 Dead,3030-20690,sjschmidt93
5,2009-03-10 14:08:57,Bionic Commando Rearmed,3030-20483,sjschmidt93
4,2009-03-10 14:16:58,LittleBigPlanet,3030-20602,sjschmidt93
5,2009-03-10 14:28:49,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,sjschmidt93
3,2009-03-10 14:34:23,NBA Live 09,3030-20819,sjschmidt93
5,2009-03-10 14:54:19,Rock Band,3030-9860,sjschmidt93
4,2009-03-10 15:00:05,Sonic's Ultimate Genesis Collection,3030-24218,sjschmidt93
4,2009-03-10 15:10:12,Super Stardust HD,3030-793,sjschmidt93
3,2009-03-10 15:15:40,Wii Sports,3030-13328,sjschmidt93
4,2009-03-10 19:09:39,Oide yo Doubutsu no Mori,3030-9238,mistral
4,2009-03-10 21:21:34,Soul Calibur IV,3030-20678,krashhead10
5,2009-03-10 21:39:01,Grand Theft Auto IV,3030-20457,krashhead10
4,2009-03-11 00:04:59,"Warhammer 40,000: Dawn of War II",3030-21175,gozertc
5,2009-03-11 11:00:21,Killzone 2,3030-20601,machofantastico
3,2009-03-11 12:17:07,Legacy of Ys: Books I & II,3030-24226,temperance
3,2009-03-11 15:31:12,50 Cent: Blood on the Sand,3030-20454,cann3dheat
4,2009-03-11 17:35:08,Halo Wars,3030-20521,lassegp
5,2009-03-12 16:38:44,Peggle,3030-21963,darthincredible25
5,2009-03-12 17:39:02,Final Fantasy III,3030-6336,queen_valentine
5,2009-03-12 19:53:45,MadWorld,3030-21173,epicsteve
4,2009-03-12 20:11:25,Pokémon FireRed,3030-14522,stellaproiectura
4,2009-03-12 20:13:03,Peggle Deluxe,3030-21963,stellaproiectura
5,2009-03-12 23:46:44,Resident Evil 5,3030-20569,daniel_beck_90
5,2009-03-12 23:54:12,Empire: Total War,3030-20509,guttlesscashew
4,2009-03-13 00:11:23,Resident Evil 5,3030-20569,berva
4,2009-03-13 00:31:47,Halo 3 (Legendary Edition),3030-9993,meteora
3,2009-03-13 00:37:48,Eat Lead: The Return of Matt Hazard,3030-23974,berva
5,2009-03-13 05:09:29,Gears of War 2 (Limited Collector's Edition),3030-20662,matthewcarlo
2,2009-03-13 07:49:49,Eat Lead: The Return of Matt Hazard,3030-23974,drake_ash
1,2009-03-13 07:50:43,Resident Evil 5,3030-20569,sadsady
4,2009-03-13 12:27:20,Tales of Symphonia: Dawn of the New World,3030-21073,hendersonman
5,2009-03-13 12:43:14,Resident Evil 5,3030-20569,fullmetal_mac
4,2009-03-13 16:14:23,Skate 2,3030-20661,wess
5,2009-03-13 20:58:17,Resident Evil 5,3030-20569,shadowratchet92
4,2009-03-13 22:09:29,Empire: Total War,3030-20509,rj
4,2009-03-13 23:06:08,Kirby: Squeak Squad,3030-1239,oldmanlollipop
3,2009-03-14 02:34:27,Resident Evil 5,3030-20569,gihubb
3,2009-03-14 03:57:33,Fallout 3,3030-20504,tudyniuz
4,2009-03-14 07:40:01,Far Cry 2,3030-20665,darkfox
5,2009-03-14 07:45:32,Grand Theft Auto IV,3030-20457,ant1ive
5,2009-03-14 14:01:46,Gothic,3030-1982,snid
5,2009-03-14 14:41:41,Burnout Paradise,3030-5648,missionn
5,2009-03-14 15:03:43,Crysis (Collector's Edition),3030-11757,darkfox
5,2009-03-14 16:07:02,Resident Evil 5,3030-20569,atheistium
4,2009-03-14 16:19:13,F.E.A.R. 2: Project Origin,3030-20663,atheistium
5,2009-03-14 16:22:46,Resident Evil 5,3030-20569,nikobellic
5,2009-03-14 18:42:31,Eat Lead: The Return of Matt Hazard,3030-23974,retainedxbox
5,2009-03-14 22:00:28,Faxanadu,3030-7851,crono
4,2009-03-14 22:22:38,Blue Dragon Plus,3030-22990,pacodg
4,2009-03-14 22:25:24,Resident Evil 5,3030-20569,padrino
5,2009-03-15 00:38:19,BioShock (Limited Edition),3030-17280,xplay25
4,2009-03-15 00:55:07,Tom Clancy's H.A.W.X.,3030-20671,mikevanpwn
4,2009-03-15 01:42:05,Halo Wars,3030-20521,zereta
3,2009-03-15 07:26:44,Far Cry 2,3030-20665,danoconnor
5,2009-03-15 07:32:47,Grand Theft Auto IV,3030-20457,dimitris
5,2009-03-15 07:35:32,MadWorld,3030-21173,mrnivek
5,2009-03-15 08:31:15,Dead Space,3030-20800,sunking
5,2009-03-15 09:05:53,Advance Wars 2: Black Hole Rising,3030-5255,zymase
4,2009-03-15 09:08:57,Viva Piñata,3030-2168,zymase
4,2009-03-15 09:32:08,Fire Emblem: Radiant Dawn,3030-14489,zh666
5,2009-03-15 09:39:04,GoldenEye 007,3030-3166,dantheman
5,2009-03-15 12:47:30,Resident Evil 5,3030-20569,davebefree
5,2009-03-15 13:52:40,Battlefield: Bad Company,3030-20655,twenty0ne
3,2009-03-15 16:49:23,Gears of War 2 (Limited Collector's Edition),3030-20662,dantheman
4,2009-03-16 00:51:42,NBA Street Homecourt,3030-10302,fuzzysquash
4,2009-03-16 00:53:34,Quantum of Solace ,3030-20726,fuzzysquash
0,2009-03-16 07:00:44,Resident Evil 5,3030-20569,monkeygibber
5,2009-03-16 09:38:53,Halo Wars,3030-20521,wh1terav3n
3,2009-03-16 09:54:18,Killzone 2,3030-20601,gen_warbuff
3,2009-03-16 12:48:35,Halo Wars,3030-20521,majormitch
5,2009-03-16 13:10:16,MLB 09 The Show,3030-24901,burjeffton--defunct
4,2009-03-16 13:33:31,Noby Noby Boy,3030-23579,adrenaline
4,2009-03-16 13:34:28,Dead Space,3030-20800,alphazero
4,2009-03-16 13:40:23,Pokémon Ranger: Shadows of Almia,3030-21127,el33tpanda
4,2009-03-16 14:40:12,50 Cent: Blood on the Sand,3030-20454,thegamergeek
5,2009-03-16 16:35:45,Portal,3030-21170,metalhead000
0,2009-03-16 16:38:26,Burnout Paradise: The Ultimate Box,3030-5648,metalhead000
0,2009-03-16 19:04:24,Mass Effect (Limited Collector's Edition),3030-16909,ineedaname
5,2009-03-16 19:51:56,Super Mario Galaxy,3030-16094,sjschmidt93
5,2009-03-16 22:33:45,Killzone 2,3030-20601,cube
4,2009-03-16 23:29:16,Resident Evil 5,3030-20569,kombat
4,2009-03-17 07:55:45,Mortal Kombat vs. DC Universe,3030-20449,vod_crack
4,2009-03-17 07:57:58,Fallout 3,3030-20504,vod_crack
5,2009-03-17 08:46:03,Mortal Kombat: Deadly Alliance,3030-6588,sadsady
5,2009-03-17 08:50:31,Mortal Kombat: Deception,3030-383,sadsady
1,2009-03-17 08:55:55,Tekken 5,3030-18753,sadsady
5,2009-03-17 08:59:23,Mortal Kombat vs. DC Universe,3030-20449,sadsady
1,2009-03-17 10:05:24,EVE Online,3030-14447,davesf
2,2009-03-17 10:26:09,Eat Lead: The Return of Matt Hazard,3030-23974,canuckeh
5,2009-03-17 15:02:07,Battlefield: Bad Company,3030-20655,gingertastic_10
5,2009-03-17 15:12:04,Fallout 3,3030-20504,gingertastic_10
5,2009-03-17 15:26:43,Prince of Persia,3030-20961,gingertastic_10
3,2009-03-17 15:35:44,Guitar Hero World Tour,3030-20673,gingertastic_10
5,2009-03-17 15:43:59,"Orange Box, The",3030-17729,gingertastic_10
5,2009-03-17 16:06:20,Halo 3 (Legendary Edition),3030-9993,tofford
3,2009-03-17 17:21:49,Elite Beat Agents,3030-11982,renegadesaint
5,2009-03-17 17:47:54,MadWorld,3030-21173,spilledmilkfactory
3,2009-03-17 19:59:31,Armored Core: for Answer,3030-22133,fury_master
4,2009-03-17 22:28:08,Call of Duty 2,3030-2347,eberkain
5,2009-03-18 04:11:07,Fallout 3,3030-20504,wealllikepie
2,2009-03-18 09:04:05,"Darkness, The",3030-9201,dantheman
4,2009-03-18 10:47:24,Resident Evil 5,3030-20569,zyn
1,2009-03-18 11:00:37,PlanetSide,3030-14436,worm
3,2009-03-18 12:49:53,Metroid,3030-21761,canuckeh
4,2009-03-18 12:58:29,Tom Clancy's H.A.W.X.,3030-20671,carlthenimrod
4,2009-03-18 14:40:44,Fable II,3030-20514,eberkain
4,2009-03-18 14:47:12,MadWorld,3030-21173,abstract
3,2009-03-18 15:47:03,Mirror's Edge,3030-21213,kazona
3,2009-03-19 00:08:35,MadWorld,3030-21173,pepsiman
5,2009-03-19 00:35:35,flower,3030-21120,homersapien
3,2009-03-19 02:24:28,X-Blades,3030-21348,domstercool
0,2009-03-19 05:17:32,Bible Black -La Noche de Walpurgis-,3030-12166,mafano
5,2009-03-19 07:48:29,Mass Effect (Limited Collector's Edition),3030-16909,dantheman
5,2009-03-19 08:31:15,Resident Evil 5,3030-20569,darthincredible25
4,2009-03-19 09:01:15,Halo Wars,3030-20521,darthincredible25
5,2009-03-19 14:38:00,Peggle,3030-21963,jon_danger
3,2009-03-19 17:07:58,MadWorld,3030-21173,rabalais42
4,2009-03-19 17:16:08,MadWorld,3030-21173,gt90
4,2009-03-19 17:19:15,TimeShift,3030-6338,eberkain
2,2009-03-19 17:24:23,Alien Syndrome,3030-1143,zh666
4,2009-03-19 22:45:27,Metal Gear Solid Touch,3030-24836,kikuchiyo
0,2009-03-20 00:22:49,Killzone 2,3030-20601,thiago
4,2009-03-20 06:40:09,Trespasser,3030-1109,bluepixie
5,2009-03-20 13:25:57,Resident Evil 5,3030-20569,silver_dewsky
5,2009-03-20 14:25:45,Odin Sphere,3030-9235,valkyriegoddess
5,2009-03-20 14:45:07,Wii de Asobu: Pikmin,3030-2405,bobberyfan98
4,2009-03-20 16:19:47,Resident Evil 5,3030-20569,dudacles
5,2009-03-20 16:49:41,Super Mario Galaxy,3030-16094,bobberyfan98
3,2009-03-20 17:59:37,Resident Evil 5,3030-20569,mrnivek
4,2009-03-20 18:38:08,AC/DC Live: Rock Band Track Pack,3030-23939,canuckeh
4,2009-03-20 21:36:12,Resident Evil 5,3030-20569,spectral_snake
5,2009-03-20 22:54:55,Resident Evil 5,3030-20569,dimsey
4,2009-03-21 04:11:32,"Warhammer 40,000: Dawn of War II",3030-21175,ptcoakley
4,2009-03-21 06:17:38,Mortal Kombat vs. DC Universe,3030-20449,ptcoakley
3,2009-03-21 06:19:56,Mirror's Edge,3030-21213,ptcoakley
4,2009-03-21 06:20:48,Multiwinia,3030-21649,ptcoakley
4,2009-03-21 06:25:33,Midnight Club: Los Angeles Remix,3030-21114,ptcoakley
3,2009-03-21 06:26:51,Wii Music,3030-21099,ptcoakley
3,2009-03-21 06:28:02,Order Up!,3030-20924,ptcoakley
5,2009-03-21 06:30:19,WipEout HD,3030-20610,ptcoakley
5,2009-03-21 06:33:07,Mega Man 9,3030-20975,ptcoakley
3,2009-03-21 06:34:21,The Witcher (Limited Edition),3030-10473,ptcoakley
3,2009-03-21 06:36:08,Ratchet & Clank: Quest for Booty,3030-21115,ptcoakley
5,2009-03-21 06:37:46,Bionic Commando Rearmed,3030-20483,ptcoakley
3,2009-03-21 06:50:16,Metal Gear Online,3030-21414,ptcoakley
4,2009-03-21 06:51:11,Dragon Ball Z: Burst Limit,3030-20500,ptcoakley
5,2009-03-21 06:52:06,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,ptcoakley
3,2009-03-21 06:54:15,Wolf of the Battlefield: Commando 3,3030-20467,ptcoakley
4,2009-03-21 06:55:00,Calling All Cars!,3030-20603,ptcoakley
2,2009-03-21 06:56:10,Enemy Territory: Quake Wars,3030-18883,ptcoakley
4,2009-03-21 06:57:07,Ratchet & Clank Future: Tools of Destruction,3030-15212,ptcoakley
5,2009-03-21 06:57:56,Ikaruga,3030-12069,ptcoakley
1,2009-03-21 06:59:00,Universe at War: Earth Assault,3030-9326,ptcoakley
4,2009-03-21 07:01:22,Army of Two,3030-20479,ptcoakley
5,2009-03-21 07:02:31,Super Smash Bros. Brawl,3030-20588,ptcoakley
3,2009-03-21 09:51:58,MadWorld,3030-21173,chadhachey
4,2009-03-21 10:43:31,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,3030-24203,adrenaline
5,2009-03-21 11:52:37,Phoenix Wright: Ace Attorney,3030-19409,junior_ain
3,2009-03-21 11:55:55,Kyatchi! Tatchi! Yosshī!,3030-20046,junior_ain
5,2009-03-21 11:57:36,Ninja Gaiden: Dragon Sword,3030-21178,junior_ain
3,2009-03-21 13:39:24,Halo Wars,3030-20521,lik
5,2009-03-21 13:53:29,Super Mario RPG: Legend of the Seven Stars,3030-7358,bobberyfan98
5,2009-03-21 14:09:44,Super Mario World,3030-1334,bobberyfan98
5,2009-03-21 18:35:18,Grand Theft Auto: Chinatown Wars,3030-21100,yoda
5,2009-03-21 19:14:07,Mass Effect (Limited Collector's Edition),3030-16909,eberkain
4,2009-03-21 19:52:58,Resident Evil 5,3030-20569,sjschmidt93
5,2009-03-21 19:58:52,"Elder Scrolls IV: Oblivion (Collector's Edition), The",3030-20238,junior_ain
5,2009-03-21 21:48:57,Resident Evil 5,3030-20569,epicsteve
1,2009-03-21 22:04:03,Godzilla: King of the Monsters,3030-8755,epicsteve
2,2009-03-21 22:05:51,Arkadian Warriors,3030-2890,epicsteve
3,2009-03-21 22:07:20,Black,3030-8369,epicsteve
4,2009-03-21 22:17:27,Dead Rising,3030-8720,epicsteve
4,2009-03-21 22:28:15,Unreal Tournament III (Collector's Edition),3030-10955,epicsteve
2,2009-03-21 22:29:38, TMNT,3030-4443,epicsteve
4,2009-03-21 22:35:59,Resident Evil 3: Nemesis,3030-5587,epicsteve
4,2009-03-22 01:00:27,Tom Clancy's H.A.W.X.,3030-20671,turducken
4,2009-03-22 01:29:14,Kameo: Elements of Power,3030-19228,xplay25
3,2009-03-22 02:20:15,Mirror's Edge,3030-21213,dimsey
5,2009-03-22 11:47:54,Wii de Asobu: Pikmin,3030-2405,koopamaster
5,2009-03-22 11:55:12,Killzone 2,3030-20601,pufferfiz
5,2009-03-22 11:59:23,Biohazard 4: Wii edition,3030-1578,koopamaster
5,2009-03-22 13:48:44,Dark Sector,3030-20497,emandudeguyperson
5,2009-03-22 20:16:01,Resident Evil 5,3030-20569,metroid545
5,2009-03-22 22:03:57,Killzone 2,3030-20601,fingofongo
4,2009-03-22 22:43:49,Dead Space,3030-20800,sgthalka
4,2009-03-22 22:46:39,MLB 09 The Show,3030-24901,sgthalka
3,2009-03-22 22:49:54,Resistance: Jinrui Botsuraku no Hi,3030-9741,sgthalka
4,2009-03-22 22:51:06,flower,3030-21120,sgthalka
5,2009-03-22 23:29:05,Assassin's Creed (Limited Edition),3030-2950,junior_ain
5,2009-03-23 10:54:50,Mass Effect (Limited Collector's Edition),3030-16909,lightwarrior179
5,2009-03-23 11:00:32,Castle Crashers,3030-20733,nukesniper
5,2009-03-23 11:14:59,Braid,3030-20716,nukesniper
2,2009-03-23 11:36:57,Phantasy Star Universe,3030-5056,nukesniper
5,2009-03-23 11:42:49,Resident Evil 5,3030-20569,12ag3
5,2009-03-23 13:17:35,Dead Space,3030-20800,junior_ain
4,2009-03-23 15:25:43,Peggle,3030-21963,dannyodwyer
